Zeit;Verbrauch ;PV-Ertrag;Netzeinspeisung ;Thermische Last ;Außentemperatur
29.06. 03:00;0,016161;0;0;0,03;9,19
29.06. 04:00;0,016419;0,00016673;0;0,09;9,14
29.06. 05:00;0,016062;0,14705;0,13098;0,26;10,13
29.06. 06:00;0,19258;0,97135;0,77877;0,71;11,54
29.06. 07:00;0,46078;2,8339;2,3731;0,73;13,22
29.06. 08:00;0,295;4,8804;4,5854;0,62;15,04
29.06. 09:00;3,248;6,5222;3,2741;0,53;16,77
29.06. 10:00;1,8553;7,7484;5,8931;0,47;18,31
29.06. 11:00;1,6589;8,5291;6,8702;0,43;19,66
29.06. 12:00;0,817;8,7036;7,8866;0,39;20,73
29.06. 13:00;0,88956;8,4393;7,5497;0,39;21,5
29.06. 14:00;4,1912;7,6337;3,4425;0,38;21,96
29.06. 15:00;1,7407;6,4659;4,7251;0,36;22,11
29.06. 16:00;1,2791;4,909;3,6298;0,37;21,95
29.06. 17:00;2,0153;3,0355;1,0202;0,49;21,34
29.06. 18:00;1,4915;1,2082;0;0,55;20,35
29.06. 19:00;0,68793;0,18187;0;0,69;19,11
29.06. 20:00;1,2403;0,0019812;0;0,75;17,75
29.06. 21:00;0,21101;0;0;0,77;16,42
29.06. 22:00;0,26779;0;0;0,42;15,04
29.06. 23:00;0,016132;0;0;0,23;13,64
30.06. 00:00;0,016147;0;0;0,17;13,11
30.06. 01:00;0,016216;0;0;0,1;12,54
30.06. 02:00;0,016317;0;0;0,06;12,23
30.06. 03:00;0,16855;0;0;0,03;12,01
30.06. 04:00;0,01612;0,00018827;0;0,05;12,05
30.06. 05:00;0,016119;0,27672;0,2606;0,05;12,8
30.06. 06:00;0,19888;0,93519;0,73631;0,07;13,62
30.06. 07:00;0,35642;1,8059;1,4495;0,16;14,65
30.06. 08:00;0,44961;3,3814;2,9318;0,41;16,2
30.06. 09:00;0,57196;4,0972;3,5252;0,8;17,48
30.06. 10:00;0,090891;4,9753;4,8844;0,8;18,73
30.06. 11:00;0,016215;4,8261;4,8099;0,92;19,62
30.06. 12:00;1,5872;4,3102;2,723;0,81;20,16
30.06. 13:00;1,3383;6,4413;5,103;0,59;21,12
30.06. 14:00;0,060508;7,2296;7,1691;0,55;22,08
30.06. 15:00;0,34628;6,1984;5,8521;0,48;22,68
30.06. 16:00;0,77972;4,8721;4,0924;0,44;22,95
30.06. 17:00;0,9529;3,1284;2,1755;0,5;22,92
30.06. 18:00;0,67125;1,1585;0,48729;0,55;22,43
30.06. 19:00;0,2685;0,079589;0;0,61;21,55
30.06. 20:00;0,30545;0,0082277;0;0,58;20,48
30.06. 21:00;0,95116;0;0;0,51;19,07
30.06. 22:00;0,19347;0;0;0,37;17,91
30.06. 23:00;0,16507;0;0;0,26;16,74
01.07. 00:00;0,016188;0;0;0,19;15,58
01.07. 01:00;0,016325;0;0;0,11;14,33
01.07. 02:00;0,016395;0;0;0,06;13,11
01.07. 03:00;0,016387;0;0;0,02;12,61
01.07. 04:00;0,16831;0;0;0,06;12,54
01.07. 05:00;0,016201;0,25536;0,23916;0,06;13,33
01.07. 06:00;0,20662;1,0682;0,86155;0,08;14,42
01.07. 07:00;0,06026;2,4204;2,3601;0,16;15,73
01.07. 08:00;0,091556;4,1505;4,059;0,42;17,23
01.07. 09:00;0,16948;5,9736;5,8041;0,84;18,87
01.07. 10:00;0,016166;6,6063;6,5902;0,88;20,19
01.07. 11:00;0,016182;7,7676;7,7514;0,92;21,48
01.07. 12:00;0,016205;6,7213;6,7051;0,77;22,23
01.07. 13:00;0,016276;6,8357;6,8194;0,63;22,82
01.07. 14:00;0,16475;5,8709;5,7061;0,5;23,09
01.07. 15:00;0,016327;5,7563;5,74;0,45;23,28
01.07. 16:00;0,016179;4,5991;4,5829;0,44;23,25
01.07. 17:00;1,3002;2,8353;1,5351;0,49;22,78
01.07. 18:00;0,7065;1,2643;0,55783;0,57;21,91
01.07. 19:00;0,43015;0,37417;0;0,58;20,85
01.07. 20:00;0,30386;0,00037845;0;0,55;19,68
01.07. 21:00;0,17341;0;0;0,48;18,8
01.07. 22:00;0,1256;0;0;0,36;17,93
01.07. 23:00;0,01622;0;0;0,26;17,06
02.07. 00:00;0,16557;0;0;0,16;16,92
02.07. 01:00;0,015996;0;0;0,09;16,76
02.07. 02:00;0,016228;0;0;0,03;16,67
02.07. 03:00;0,016211;0;0;0,03;16,6
02.07. 04:00;0,016221;0;0;0,09;16,6
02.07. 05:00;0,16482;0,067409;0;0,26;16,85
02.07. 06:00;0,20077;0,77339;0,57262;0,72;17,66
02.07. 07:00;0,21407;1,486;1,272;0,75;18,54
02.07. 08:00;0,030687;2,0472;2,0166;0,61;19,36
02.07. 09:00;0,016021;2,7958;2,7798;0,55;20,26
02.07. 10:00;0,16546;3,5351;3,3697;0,43;21,2
02.07. 11:00;0,016231;3,9097;3,8935;0,42;22,04
02.07. 12:00;0,016033;3,9689;3,9529;0,43;22,71
02.07. 13:00;0,016154;3,3676;3,3515;0,4;23,07
02.07. 14:00;0,01612;3,282;3,2659;0,35;23,34
02.07. 15:00;0,16927;2,9751;2,8059;0,34;23,32
02.07. 16:00;0,01626;2,7066;2,6904;0,38;23,55
02.07. 17:00;1,3247;1,7704;0,44572;0,49;23,33
02.07. 18:00;1,3252;0,99229;0;0,57;22,88
02.07. 19:00;0,19086;0,32505;0,13418;0,67;22,29
02.07. 20:00;0,32588;0;0;0,74;21,61
02.07. 21:00;1,2414;0;0;0,71;20,8
02.07. 22:00;0,37923;0;0;0,38;19,95
02.07. 23:00;0,037011;0;0;0,25;18,66
03.07. 00:00;0,016024;0;0;0,16;18,53
03.07. 01:00;0,16319;0;0;0,09;17,87
03.07. 02:00;0,016212;0;0;0,03;17,51
03.07. 03:00;0,01603;0;0;0,03;17,31
03.07. 04:00;0,016013;0;0;0,09;17,35
03.07. 05:00;0,016233;0,24713;0,2309;0,24;18,06
03.07. 06:00;0,35241;0,7406;0,38819;0,79;18,64
03.07. 07:00;0,32061;0,96735;0,64674;0,79;19,07
03.07. 08:00;0,030801;1,2264;1,1956;0,67;19,48
03.07. 09:00;0,016226;2,3008;2,2846;0,58;20,26
03.07. 10:00;0,015998;3,3258;3,3098;0,46;21,23
03.07. 11:00;0,16899;3,3283;3,1593;0,42;21,97
03.07. 12:00;0,016131;3,7431;3,7269;0,41;22,68
03.07. 13:00;0,016147;3,2644;3,2482;0,38;23,1
03.07. 14:00;0,016184;5,9172;5,901;0,35;24,08
03.07. 15:00;0,016091;6,3678;6,3517;0,36;25
03.07. 16:00;0,16778;4,4507;4,2829;0,38;25,43
03.07. 17:00;1,8552;3,1618;1,3066;0,51;25,65
03.07. 18:00;1,0281;1,1478;0,11971;0,53;25,52
03.07. 19:00;0,30621;0,047307;0;0,73;24,97
03.07. 20:00;1,0469;0,008854;0;0,77;24,19
03.07. 21:00;1,6375;0;0;0,68;22,18
03.07. 22:00;0,49682;0;0;0,39;20,18
03.07. 23:00;0,42267;0;0;0,24;18,18
04.07. 00:00;0,016125;0;0;0,17;16,23
04.07. 01:00;0,016257;0;0;0,09;14,09
04.07. 02:00;0,16687;0;0;0,03;12,96
04.07. 03:00;0,016318;0;0;0,02;12,17
04.07. 04:00;0,016167;4,88E-05;0;0,09;12,11
04.07. 05:00;0,016182;0,23576;0,21958;0,24;12,81
04.07. 06:00;0,14887;0,59177;0,44291;0,72;13,01
04.07. 07:00;0,43815;1,7415;1,3033;0,75;13,82
04.07. 08:00;0,022491;2,3805;2,358;0,64;14,56
04.07. 09:00;0,016142;2,0287;2,0126;0,5;14,86
04.07. 10:00;0,016277;5,4059;5,3896;0,47;16,21
04.07. 11:00;0,016311;5,8525;5,8362;0,43;17,28
04.07. 12:00;0,16395;6,5078;6,3439;0,4;18,25
04.07. 13:00;0,016184;6,6107;6,5945;0,38;19,02
04.07. 14:00;0,015856;8,3423;8,3264;0,36;19,97
04.07. 15:00;0,016006;7,404;7,388;0,35;20,61
04.07. 16:00;0,016276;5,4443;5,428;0,38;20,85
04.07. 17:00;0,85796;3,1204;2,2624;0,49;20,68
04.07. 18:00;1,1439;1,1967;0,052777;0,54;20,13
04.07. 19:00;0,24728;0,05288;0;0,77;19,3
04.07. 20:00;0,30456;0,00055628;0;0,75;18,3
04.07. 21:00;1,3968;0;0;0,76;17,11
04.07. 22:00;0,22841;0;0;0,4;15,92
04.07. 23:00;0,016172;0;0;0,24;14,67
05.07. 00:00;0,016152;0;0;0,15;14,16
05.07. 01:00;0,016269;0;0;0,09;13,61
05.07. 02:00;0,01599;0;0;0,02;13,33
05.07. 03:00;0,16862;0;0;0,03;13,12
05.07. 04:00;0,015945;0;0;0,08;13,11
05.07. 05:00;0,016113;0,13676;0,12065;0,25;13,55
05.07. 06:00;0,19825;0,77059;0,57235;0,69;14,21
05.07. 07:00;0,44051;1,4273;0,98676;0,75;14,97
05.07. 08:00;0,3442;1,9318;1,5876;0,62;15,7
05.07. 09:00;0,016285;2,8698;2,8535;0,54;16,56
05.07. 10:00;0,016217;3,6073;3,5911;0,49;17,45
05.07. 11:00;0,016133;4,3499;4,3338;0,44;18,34
05.07. 12:00;0,015894;4,1161;4,1002;0,42;19
05.07. 13:00;0,1637;4,4733;4,3096;0,37;19,16
05.07. 14:00;0,016089;4,1309;4,1148;0,35;19,99
05.07. 15:00;0,016336;3,3627;3,3463;0,35;20,15
05.07. 16:00;0,01626;2,6983;2,682;0,4;20,15
05.07. 17:00;1,0411;1,7007;0,65959;0,46;19,84
05.07. 18:00;1,6199;1,015;0;0,55;19,37
05.07. 19:00;0,16941;0,30773;0,13832;0,69;18,7
05.07. 20:00;1,3164;0,00014331;0;0,78;18,07
05.07. 21:00;1,8629;0;0;0,77;17,04
05.07. 22:00;0,46311;0;0;0,39;16
05.07. 23:00;0,38588;0;0;0,23;14,79
06.07. 00:00;0,016058;0;0;0,17;14,06
06.07. 01:00;0,016273;0;0;0,09;13,13
06.07. 02:00;0,016089;0;0;0,03;12,63
06.07. 03:00;0,016162;0;0;0,03;12,06
06.07. 04:00;0,16399;0;0;0,09;12,21
06.07. 05:00;0,016379;0,20227;0,18589;0,26;12,71
06.07. 06:00;0,016386;0,7267;0,71031;0,76;13,2
06.07. 07:00;0,19753;1,932;1,7345;0,73;14,25
06.07. 08:00;0,3108;3,0063;2,6955;0,66;15,41
06.07. 09:00;2,3362;3,1377;0,8015;0,52;16,15
06.07. 10:00;3,0725;3,5992;0,52672;0,43;16,82
06.07. 11:00;1,9062;4,4278;2,5216;0,43;17,56
06.07. 12:00;0,61637;4,7034;4,087;0,41;18,2
06.07. 13:00;0,064371;5,0187;4,9543;0,37;18,77
06.07. 14:00;0,16641;3,4014;3,235;0,35;18,87
06.07. 15:00;0,29391;3,385;3,0911;0,35;18,94
06.07. 16:00;5,0337;2,6537;0;0,38;18,83
06.07. 17:00;2,3402;1,899;0;0,5;18,51
06.07. 18:00;1,6729;0,85973;0;0,58;17,91
06.07. 19:00;0,28252;0,28808;0,0055602;0,71;17,24
06.07. 20:00;1,138;0;0;0,75;16,52
06.07. 21:00;0,33362;0;0;0,72;15,99
06.07. 22:00;0,12195;0;0;0,44;15,42
06.07. 23:00;0,016268;0;0;0,24;14,89
07.07. 00:00;0,16849;0;0;0,18;14,74
07.07. 01:00;0,016104;0;0;0,1;14,74
07.07. 02:00;0,016251;0;0;0,06;14,61
07.07. 03:00;0,016264;0;0;0,03;13,97
07.07. 04:00;0,016165;0;0;0,05;14,47
07.07. 05:00;0,16787;0,15695;0;0,06;15,36
07.07. 06:00;0,23495;0,77774;0,54279;0,07;16,01
07.07. 07:00;0,26181;1,3959;1,1341;0,15;16,81
07.07. 08:00;0,42476;2,1117;1,687;0,45;17,66
07.07. 09:00;0,051607;2,8982;2,8466;0,78;18,53
07.07. 10:00;0,45815;3,3271;2,8689;0,88;19,41
07.07. 11:00;0,46296;3,5203;3,0573;0,86;20,11
07.07. 12:00;0,61188;3,6226;3,0107;0,74;20,69
07.07. 13:00;0,64792;3,1746;2,5267;0,61;21,03
07.07. 14:00;0,90531;2,9287;2,0234;0,55;21,22
07.07. 15:00;0,22663;2,4502;2,2235;0,5;21,3
07.07. 16:00;0,98512;1,7178;0,73268;0,48;21,12
07.07. 17:00;0,95771;1,3086;0,35085;0,49;20,83
07.07. 18:00;0,77039;0,71904;0;0,57;20,38
07.07. 19:00;0,14766;0,18178;0,034117;0,58;19,85
07.07. 20:00;1,0778;0;0;0,57;19,27
07.07. 21:00;0,54161;0;0;0,47;18,13
07.07. 22:00;0,49659;0;0;0,38;17
07.07. 23:00;0,016115;0;0;0,26;15,86
08.07. 00:00;0,016133;0;0;0,18;14,72
08.07. 01:00;0,16591;0;0;0,11;13,45
08.07. 02:00;0,016044;0;0;0,06;12,74
08.07. 03:00;0,016162;0;0;0,03;12,23
08.07. 04:00;0,016243;0;0;0,06;12,14
08.07. 05:00;0,016111;0,012772;0;0,06;13,24
08.07. 06:00;0,16494;0,71827;0,55332;0,08;14,83
08.07. 07:00;0,20642;2,9657;2,7593;0,16;16,66
08.07. 08:00;0,016138;5,149;5,1328;0,4;18,53
08.07. 09:00;0,016188;6,9769;6,9607;0,77;20,35
08.07. 10:00;0,016276;8,3244;8,3081;0,8;22,04
08.07. 11:00;0,16318;9,1457;8,9825;0,88;23,51
08.07. 12:00;0,01627;9,4105;9,3942;0,73;24,71
08.07. 13:00;0,016167;9,1734;9,1572;0,6;25,59
08.07. 14:00;0,016225;8,4318;8,4155;0,55;26,14
08.07. 15:00;0,016135;7,1945;7,1783;0,46;26,36
08.07. 16:00;0,16486;5,4582;5,2934;0,44;26,24
08.07. 17:00;1,1051;3,3783;2,2732;0,53;25,63
08.07. 18:00;0,93853;1,1603;0,22181;0,56;24,59
08.07. 19:00;0,092278;0,01647;0;0,59;23,24
08.07. 20:00;0,16691;0,00099364;0;0,6;21,73
08.07. 21:00;0,49961;0;0;0,49;20,84
08.07. 22:00;0,12809;0;0;0,35;19,96
08.07. 23:00;0,016219;0;0;0,25;19,07
09.07. 00:00;0,016286;0;0;0,17;19,05
09.07. 01:00;0,016045;0;0;0,09;19,01
09.07. 02:00;0,16426;0;0;0,03;18,99
09.07. 03:00;0,016342;0;0;0,03;18,96
09.07. 04:00;0,016184;0;0;0,09;18,99
09.07. 05:00;0,016076;0,20503;0,18895;0,25;19,7
09.07. 06:00;0,20341;0,94553;0,74213;0,72;20,67
09.07. 07:00;0,57594;2,1901;1,6141;0,78;22,11
09.07. 08:00;0,1265;3,3486;3,2221;0,64;23,56
09.07. 09:00;0,016129;4,5571;4,5409;0,53;25,05
09.07. 10:00;0,016288;5,6417;5,6254;0,46;26,53
09.07. 11:00;0,016245;6,2313;6,2151;0,43;27,83
09.07. 12:00;0,16603;7,0705;6,9045;0,39;29,08
09.07. 13:00;0,016044;6,726;6,7099;0,4;30
09.07. 14:00;0,016197;6,6237;6,6075;0,37;30,72
09.07. 15:00;0,016327;6,0045;5,9882;0,35;31,2
09.07. 16:00;0,016083;4,1332;4,1171;0,39;31,23
09.07. 17:00;1,5917;2,7006;1,1089;0,49;30,87
09.07. 18:00;1,2711;1,2069;0;0,57;30,15
09.07. 19:00;0,041324;0,011731;0;0,75;29,24
09.07. 20:00;0,67248;0,0020764;0;0,76;28,11
09.07. 21:00;0,78753;0;0;0,67;26,56
09.07. 22:00;0,28082;0;0;0,38;25
09.07. 23:00;0,016079;0;0;0,23;23,45
10.07. 00:00;0,016102;0;0;0,51;22,01
10.07. 01:00;0,016288;0;0;0,58;20,49
10.07. 02:00;0,016096;0;0;0,51;19,7
10.07. 03:00;0,16547;0;0;0,53;19,14
10.07. 04:00;0,016187;0;0;0,44;19,07
10.07. 05:00;0,01622;0,0024818;0;0,32;19,07
10.07. 06:00;0,20265;0,13107;0;0,85;19,23
10.07. 07:00;0,37196;0,78901;0,41705;0,89;19,63
10.07. 08:00;0,31601;1,96;1,644;0,75;20,42
10.07. 09:00;0,016099;3,4905;3,4744;0,6;21,48
10.07. 10:00;0,016261;4,9839;4,9676;0,53;22,81
10.07. 11:00;0,015929;4,4364;4,4205;0,51;23,61
10.07. 12:00;0,016057;5,4038;5,3878;0,48;24,45
10.07. 13:00;0,16907;5,1566;4,9875;0,46;25,05
10.07. 14:00;0,016287;3,8947;3,8785;0,43;25,27
10.07. 15:00;0,016391;3,2654;3,2491;0,4;25,32
10.07. 16:00;0,016053;2,9068;2,8907;0,48;25,28
10.07. 17:00;1,1884;2,6557;1,4673;0,6;25,23
10.07. 18:00;1,4985;1,2331;0;0,65;24,85
10.07. 19:00;0,52755;0,25909;0;0,81;24,25
10.07. 20:00;1,0019;0,0024839;0;0,89;23,52
10.07. 21:00;0,3804;0;0;0,84;22,13
10.07. 22:00;0,62639;0;0;0,49;20,75
10.07. 23:00;0,24529;0;0;0,25;19,37
11.07. 00:00;0,015984;0;0;0,18;18,52
11.07. 01:00;0,016112;0;0;0,09;17,61
11.07. 02:00;0,01618;0;0;0,02;17,12
11.07. 03:00;0,016251;0;0;0,03;16,78
11.07. 04:00;0,16629;0;0;0,08;16,73
11.07. 05:00;0,0161;0,11079;0,094691;0,24;17,06
11.07. 06:00;0,016142;0,71799;0,70185;0,75;17,58
11.07. 07:00;0,19426;1,5029;1,3086;0,7;18,31
11.07. 08:00;0,018753;2,1879;2,1692;0,6;19,05
11.07. 09:00;0,16478;2,8199;2,6551;0,53;19,78
11.07. 10:00;0,016251;3,484;3,4677;0,49;20,52
11.07. 11:00;0,01621;3,7009;3,6847;0,43;20,93
11.07. 12:00;0,016295;3,8853;3,869;0,41;21,62
11.07. 13:00;0,016312;3,8225;3,8062;0,36;22,04
11.07. 14:00;0,16466;3,3772;3,2126;0,34;22,24
11.07. 15:00;0,015976;2,879;2,863;0,34;22,3
11.07. 16:00;0,016241;2,0939;2,0776;0,37;22,15
11.07. 17:00;1,8671;1,5744;0;0,47;21,87
11.07. 18:00;1,0034;0,95103;0;0,57;21,44
11.07. 19:00;0,45456;0,26623;0;0,73;20,83
11.07. 20:00;0,27963;0,00013119;0;0,72;20,27
11.07. 21:00;1,1385;0;0;0,73;19,46
11.07. 22:00;0,076867;0;0;0,41;18,03
11.07. 23:00;0,016241;0;0;0,26;17,72
12.07. 00:00;0,1695;0;0;0,18;17,39
12.07. 01:00;0,016337;0;0;0,09;16,86
12.07. 02:00;0,01624;0;0;0,03;16,71
12.07. 03:00;0,016189;0;0;0,02;16,54
12.07. 04:00;0,016269;0;0;0,09;16,51
12.07. 05:00;0,16594;0,12811;0;0,24;16,96
12.07. 06:00;0,19551;0,83961;0,64409;0,79;17,2
12.07. 07:00;0,42033;1,6746;1,2543;0,72;18,15
12.07. 08:00;0,14748;2,2175;2,07;0,62;18,1
12.07. 09:00;0,016301;2,2365;2,2202;0,51;19,37
12.07. 10:00;0,16572;2,1354;1,9697;0,47;19,83
12.07. 11:00;0,016114;2,3489;2,3328;0,42;20,11
12.07. 12:00;0,016221;3,0468;3,0306;0,4;20,5
12.07. 13:00;0,015958;2,5859;2,57;0,38;20,7
12.07. 14:00;0,016182;2,4012;2,385;0,35;20,82
12.07. 15:00;0,16506;1,1769;1,0118;0,34;20,59
12.07. 16:00;0,01614;0,79141;0,77527;0,42;20,28
12.07. 17:00;1,3343;0,40988;0;0,51;19,9
12.07. 18:00;1,2317;0,14381;0;0,52;19,51
12.07. 19:00;0,56457;0,029797;0;0,74;19,13
12.07. 20:00;0,44786;0;0;0,78;18,75
12.07. 21:00;1,1547;0;0;0,68;18,13
12.07. 22:00;0,25376;0;0;0,39;17,5
12.07. 23:00;0,18783;0;0;0,23;16,87
13.07. 00:00;0,01613;0;0;0,16;16,41
13.07. 01:00;0,16259;0;0;0,09;15,93
13.07. 02:00;0,016149;0;0;0,03;15,69
13.07. 03:00;0,016048;0;0;0,03;15,53
13.07. 04:00;0,016113;0;0;0,09;15,54
13.07. 05:00;0,016305;0,0051498;0;0,26;16,48
13.07. 06:00;0,34539;0,91943;0,57404;0,71;17,09
13.07. 07:00;0,31595;2,4286;2,1126;0,74;18,37
13.07. 08:00;0,31491;3,7615;3,4465;0,6;19,61
13.07. 09:00;1,0611;3,7483;2,6872;0,52;20,4
13.07. 10:00;3,3313;4,4556;1,1243;0,46;21,17
13.07. 11:00;1,2614;2,9779;1,7165;0,43;21,35
13.07. 12:00;2,0833;6,4681;4,3847;0,41;22,3
13.07. 13:00;1,2203;4,1751;2,9548;0,39;22,6
13.07. 14:00;0,87158;3,8846;3,013;0,35;22,79
13.07. 15:00;1,4162;1,9093;0,49309;0,34;22,41
13.07. 16:00;3,7218;0,97627;0;0,36;21,8
13.07. 17:00;1,9771;0,2025;0;0,48;21,08
13.07. 18:00;1,0272;0,037731;0;0,53;20,31
13.07. 19:00;0,064509;0,0042279;0;0,69;19,74
13.07. 20:00;0,8033;0;0;0,72;18,88
13.07. 21:00;0,55497;0;0;0,76;17,79
13.07. 22:00;0,016008;0;0;0,38;16,37
13.07. 23:00;0,016051;0;0;0,24;14,89
14.07. 00:00;0,016117;0;0;0,18;13,45
14.07. 01:00;0,016159;0;0;0,1;11,89
14.07. 02:00;0,16425;0;0;0,06;11,05
14.07. 03:00;0,016197;0;0;0,03;10,45
14.07. 04:00;0,015986;0;0;0,06;10,35
14.07. 05:00;0,016181;0,11144;0,09526;0,05;11,01
14.07. 06:00;0,20174;0,98404;0,7823;0,07;11,81
14.07. 07:00;0,40218;2,38;1,9779;0,16;13,02
14.07. 08:00;0,34902;3,6538;3,3048;0,42;14,19
14.07. 09:00;0,29929;4,975;4,6757;0,78;15,43
14.07. 10:00;0,034309;6,1041;6,0698;0,88;16,56
14.07. 11:00;0,54852;7,7025;7,1539;0,89;17,77
14.07. 12:00;1,3957;7,2304;5,8347;0,74;18,6
14.07. 13:00;0,52011;7,2512;6,7311;0,66;19,25
14.07. 14:00;0,66856;6,725;6,0565;0,57;19,66
14.07. 15:00;0,30833;5,4373;5,1289;0,47;19,77
14.07. 16:00;1,3289;4,3541;3,0252;0,44;19,68
14.07. 17:00;0,61134;2,6872;2,0759;0,5;19,19
14.07. 18:00;1,2131;1,2344;0,021309;0,58;18,39
14.07. 19:00;0,29119;0,28772;0;0,6;17,43
14.07. 20:00;1,071;0,00050609;0;0,59;16,39
14.07. 21:00;0,31285;0;0;0,51;14,89
14.07. 22:00;0,42032;0;0;0,36;13,39
14.07. 23:00;0,016073;0;0;0,25;11,88
15.07. 00:00;0,016192;0;0;0,18;11,2
15.07. 01:00;0,016183;0;0;0,1;10,34
15.07. 02:00;0,016075;0;0;0,06;9,82
15.07. 03:00;0,16592;0;0;0,03;9,42
15.07. 04:00;0,016209;0;0;0,06;9,26
15.07. 05:00;0,016235;0,11558;0,099343;0,06;9,81
15.07. 06:00;0,15547;0,91756;0,76209;0,08;10,74
15.07. 07:00;0,066998;2,55;2,483;0,16;11,98
15.07. 08:00;0,28473;4,4061;4,1214;0,42;13,35
15.07. 09:00;0,016115;5,6046;5,5885;0,83;14,57
15.07. 10:00;0,016094;6,6792;6,6631;0,84;15,72
15.07. 11:00;0,016165;7,1224;7,1062;0,82;16,6
15.07. 12:00;0,016103;7,0499;7,0338;0,78;17,24
15.07. 13:00;0,17126;7,4456;7,2743;0,62;17,8
15.07. 14:00;0,016229;6,9588;6,9425;0,53;18,13
15.07. 15:00;0,016223;6,1137;6,0975;0,46;18,26
15.07. 16:00;0,016044;4,9322;4,9161;0,43;18,18
15.07. 17:00;1,1776;3,0757;1,898;0,48;17,74
15.07. 18:00;0,83693;1,1967;0,35973;0,6;16,98
15.07. 19:00;1,6791;0,082817;0;0,6;15,99
15.07. 20:00;1,6047;0,0013613;0;0,57;14,81
15.07. 21:00;0,78075;0;0;0,46;14,15
15.07. 22:00;0,5568;0;0;0,37;13,49
15.07. 23:00;0,49644;0;0;0,26;12,82
16.07. 00:00;0,016217;0;0;0,18;13,27
16.07. 01:00;0,016223;0;0;0,09;13,84
16.07. 02:00;0,016186;0;0;0,03;14,12
16.07. 03:00;0,016217;0;0;0,03;14,35
16.07. 04:00;0,16642;0;0;0,09;14,4
16.07. 05:00;0,016134;0,0013027;0;0,28;14,52
16.07. 06:00;0,016181;0,021142;0,0049612;0,74;14,54
16.07. 07:00;0,19837;0,089849;0;0,74;14,83
16.07. 08:00;0,026127;0,23153;0,20541;0,65;14,37
16.07. 09:00;0,16639;0,39447;0,22808;0,52;13,59
16.07. 10:00;0,016079;0,50676;0,49068;0,49;15,75
16.07. 11:00;0,016337;0,5815;0,56517;0,46;16
16.07. 12:00;0,016184;0,57937;0,56319;0,41;15,95
16.07. 13:00;0,016152;0,56641;0,55026;0,39;16,16
16.07. 14:00;0,16899;0,54291;0,37392;0,39;16,52
16.07. 15:00;0,016248;0,45129;0,43504;0,36;16,59
16.07. 16:00;0,016204;0,26681;0,25061;0,38;16,62
16.07. 17:00;1,1586;0,11713;0;0,5;16,58
16.07. 18:00;0,84357;0,034067;0;0,57;16,36
16.07. 19:00;0,16588;0,00342;0;0,69;16,26
16.07. 20:00;0,061435;0;0;0,75;15,74
16.07. 21:00;0,19576;0;0;0,67;15,61
16.07. 22:00;0,22881;0;0;0,39;15,11
16.07. 23:00;0,016126;0;0;0,25;15,48
17.07. 00:00;0,16492;0;0;0,18;14,6
17.07. 01:00;0,016166;0;0;0,08;13,63
17.07. 02:00;0,016158;0;0;0,03;13,1
17.07. 03:00;0,016138;0;0;0,03;12,73
17.07. 04:00;0,01628;0;0;0,08;12,66
17.07. 05:00;0,16679;0,14573;0;0,27;13,19
17.07. 06:00;0,19667;0,79346;0,59679;0,72;14,53
17.07. 07:00;0,32305;2,4831;2,16;0,7;16,04
17.07. 08:00;0,024307;3,2356;3,2113;0,66;17,05
17.07. 09:00;0,01633;3,4886;3,4723;0,57;17,78
17.07. 10:00;0,16577;2,946;2,7803;0,48;18,1
17.07. 11:00;0,016108;3,4185;3,4024;0,43;18,47
17.07. 12:00;0,016258;3,4509;3,4346;0,37;18,76
17.07. 13:00;0,016216;5,2149;5,1987;0,36;19,4
17.07. 14:00;0,016127;7,2595;7,2434;0,36;20,3
17.07. 15:00;0,16631;6,2851;6,1188;0,32;20,88
17.07. 16:00;0,01623;5,695;5,6787;0,41;21,31
17.07. 17:00;1,8609;2,7429;0,88194;0,51;21,12
17.07. 18:00;1,027;0,86895;0;0,59;20,3
17.07. 19:00;0,18422;0,21128;0,027065;0,7;19,51
17.07. 20:00;0,45866;0,00010219;0;0,78;18,6
17.07. 21:00;1,1369;0;0;0,73;18,11
17.07. 22:00;0,31881;0;0;0,43;17,62
17.07. 23:00;0,016023;0;0;0,22;17,13
18.07. 00:00;0,016128;0;0;0,16;17,13
18.07. 01:00;0,16355;0;0;0,08;17,11
18.07. 02:00;0,016125;0;0;0,03;17,09
18.07. 03:00;0,016007;0;0;0,03;17,08
18.07. 04:00;0,016085;0;0;0,08;17,06
18.07. 05:00;0,01621;0,12249;0,10628;0,25;17,58
18.07. 06:00;0,34935;0,86295;0,51361;0,72;18,5
18.07. 07:00;0,33175;2,3238;1,9921;0,76;20,15
18.07. 08:00;0,11155;2,8224;2,7109;0,66;21,23
18.07. 09:00;0,016171;4,0876;4,0714;0,48;22,51
18.07. 10:00;0,016289;4,512;4,4957;0,44;23,59
18.07. 11:00;0,16655;5,8038;5,6372;0,43;24,82
18.07. 12:00;0,016274;4,7999;4,7836;0,41;25,5
18.07. 13:00;0,016173;5,6332;5,6171;0,41;26,25
18.07. 14:00;0,016239;2,5734;2,5571;0,33;26,02
18.07. 15:00;0,016267;1,5094;1,4931;0,34;25,38
18.07. 16:00;0,16634;2,7001;2,5338;0,38;25,29
18.07. 17:00;1,2979;2,6334;1,3355;0,5;25,28
18.07. 18:00;0,66077;1,128;0,46723;0,51;25,06
